r	a	alpha	phi1	phi2	psi1	psi2	pi1	pi2	m
13.820001	1.0422302998318769	0.9594923153106755	8.168577078173121e-5	0.0	-5.1866314853448456e-5	0.0	0.0	-6.272539349847775e-5	0.5486300220618207
13.840000999999999	1.0421653612994832	0.9595520572313246	8.065505249846351e-5	0.0	-5.120693306734745e-5	0.0	0.0	-6.19252737432425e-5	0.5486300465465721
13.860000999999999	1.0421006222197693	0.9596116231053009	7.963743704597212e-5	0.0	-5.0556013359606114e-5	0.0	0.0	-6.113546062921458e-5	0.5486300704859696
13.880001	1.0420360816756669	0.9596710137098715	7.863275628278922e-5	0.0	-4.991344596237985e-5	0.0	0.0	-6.035581973521529e-5	0.5486300938921391
13.900001	1.0419717387557075	0.9597302298177344	7.764084424834342e-5	0.0	-4.927912255063571e-5	0.0	0.0	-5.958621841903791e-5	0.5486301167769438
13.920001	1.0419075925539794	0.9597892721970518	7.666153713429663e-5	0.0	-4.865293622289051e-5	0.0	0.0	-5.882652579347075e-5	0.5486301391519731
13.940000999999999	1.0418436421700865	0.9598481416114835	7.569467325626347e-5	0.0	-4.8034781482211064e-5	0.0	0.0	-5.8076612702650535e-5	0.5486301610285662
13.960001	1.0417798867091062	0.9599068388202195	7.47400930259081e-5	0.0	-4.742455421747285e-5	0.0	0.0	-5.7336351698741434e-5	0.5486301824178079
13.980001	1.0417163252815482	0.9599653645780131	7.379763892341335e-5	0.0	-4.6822151684873436e-5	0.0	0.0	-5.660561701893533e-5	0.548630203330545
14.000001	1.0416529570033137	0.9600237196352126	7.286715547031706e-5	0.0	-4.622747248969722e-5	0.0	0.0	-5.5884284562768574e-5	0.5486302237773698
14.020000999999999	1.041589780995655	0.9600819047377942	7.19484892027106e-5	0.0	-4.564041656832797e-5	0.0	0.0	-5.517223186975079e-5	0.5486302437686489
14.040001	1.041526796385135	0.9601399206273931	7.104148864479474e-5	0.0	-4.5060885170505706e-5	0.0	0.0	-5.446933809730135e-5	0.5486302633145204
14.060001	1.0414640023035877	0.9601977680413352	7.014600428278793e-5	0.0	-4.448878084182448e-5	0.0	0.0	-5.377548399898927e-5	0.5486302824248919
14.080001	1.041401397888079	0.9602554477126685	6.926188853918227e-5	0.0	-4.3924007406467836e-5	0.0	0.0	-5.309055190307204e-5	0.5486303011094537
14.100000999999999	1.0413389822808667	0.960312960370194	6.83889957473424e-5	0.0	-4.3366469950178535e-5	0.0	0.0	-5.241442569132928e-5	0.5486303193776808
14.120001	1.0412767546293629	0.9603703067384962	6.752718212644273e-5	0.0	-4.281607480345935e-5	0.0	0.0	-5.1746990778187116e-5	0.5486303372388391
14.140001	1.0412147140860946	0.9604274875379738	6.667630575673824e-5	0.0	-4.227272952500171e-5	0.0	0.0	-5.108813409012906e-5	0.5486303547019865
14.160001	1.0411528598086661	0.9604845034848698	6.583622655516464e-5	0.0	-4.1736342885339054e-5	0.0	0.0	-5.0437744045389447e-5	0.5486303717759824
14.180000999999999	1.0410911909597216	0.9605413552913012	6.50068062512631e-5	0.0	-4.120682485072173e-5	0.0	0.0	-4.9795710533925405e-5	0.5486303884694872
14.200001	1.041029706706907	0.960598043665289	6.418790836342535e-5	0.0	-4.068408656721046e-5	0.0	0.0	-4.9161924897663454e-5	0.5486304047909725
14.220001	1.0409684062228333	0.9606545693107873	6.337939817545473e-5	0.0	-4.0168040344985245e-5	0.0	0.0	-4.8536279911016794e-5	0.5486304207487191
14.240001	1.0409072886850397	0.9607109329277127	6.258114271343897e-5	0.0	-3.9658599642866806e-5	0.0	0.0	-4.791866976166965e-5	0.5486304363508235
14.260000999999999	1.0408463532759573	0.9607671352119729	6.179301072293037e-5	0.0	-3.915567905304757e-5	0.0	0.0	-4.7308990031624724e-5	0.5486304516052023
14.280001	1.0407855991828732	0.9608231768554957	6.101487264642936e-5	0.0	-3.865919428602931e-5	0.0	0.0	-4.670713767851015e-5	0.548630466519599
14.300001	1.040725025597894	0.960879058546257	6.0246600601167255e-5	0.0	-3.8169062155764646e-5	0.0	0.0	-4.6113011017142375e-5	0.548630481101585
14.320001	1.0406646317179107	0.9609347809683093	5.9488068357184087e-5	0.0	-3.768520056499946e-5	0.0	0.0	-4.552650970134114e-5	0.548630495358559
14.340000999999999	1.0406044167445638	0.9609903448018096	5.8739151315697705e-5	0.0	-3.7207528490813596e-5	0.0	0.0	-4.4947534705993345e-5	0.5486305092977591
14.360000999999999	1.0405443798842084	0.9610457507230467	5.7999726487760064e-5	0.0	-3.673596597035699e-5	0.0	0.0	-4.437598830936204e-5	0.5486305229262632
14.380001	1.040484520347879	0.9611009994044691	5.7269672473196814e-5	0.0	-3.627043408677861e-5	0.0	0.0	-4.3811774075637164e-5	0.5486305362509916
14.400001	1.0404248373512557	0.9611560915147123	5.6548869439826485e-5	0.0	-3.581085495534547e-5	0.0	0.0	-4.325479683772481e-5	0.5486305492787081
14.420001	1.0403653301146303	0.9612110277186249	5.583719910295534e-5	0.0	-3.535715170974918e-5	0.0	0.0	-4.270496268027144e-5	0.5486305620160292
14.440000999999999	1.0403059978628724	0.9612658086772965	5.51345447051443e-5	0.0	-3.49092484885974e-5	0.0	0.0	-4.216217892291993e-5	0.5486305744694224
14.460001	1.0402468398253961	0.9613204350480836	5.4440790996244165e-5	0.0	-3.446707042208763e-5	0.0	0.0	-4.1626354103794034e-5	0.5486305866452119
14.480001	1.0401878552361272	0.9613749074846359	5.3755824213695594e-5	0.0	-3.4030543618860835e-5	0.0	0.0	-4.1097397963208255e-5	0.5486305985495845
14.500001	1.0401290433334698	0.9614292266369225	5.3079532063090205e-5	0.0	-3.35995951530325e-5	0.0	0.0	-4.057522142759991e-5	0.5486306101885837
14.520000999999999	1.0400704033602741	0.961483393151258	5.241180369898932e-5	0.0	-3.317415305139855e-5	0.0	0.0	-4.005973659368017e-5	0.5486306215681265
14.540001	1.0400119345638044	0.9615374076703275	5.175252970599688e-5	0.0	-3.2754146280813795e-5	0.0	0.0	-3.955085671280118e-5	0.5486306326939918
14.560001	1.0399536361957062	0.9615912708332126	5.1101602080083026e-5	0.0	-3.233950473574055e-5	0.0	0.0	-3.904849617553609e-5	0.5486306435718308
14.580001	1.0398955075119758	0.9616449832754167	5.045891421015507e-5	0.0	-3.1930159225965035e-5	0.0	0.0	-3.8552570496469137e-5	0.5486306542071688
14.600000999999999	1.039837547772928	0.9616985456288896	4.982436085987251e-5	0.0	-3.152604146447926e-5	0.0	0.0	-3.806299629919289e-5	0.548630664605413
14.620001	1.0397797562431652	0.9617519585220522	4.919783814970268e-5	0.0	-3.112708405552614e-5	0.0	0.0	-3.757969130150951e-5	0.5486306747718477
14.640001	1.0397221321915464	0.9618052225798217	4.857924353921397e-5	0.0	-3.073322048280559e-5	0.0	0.0	-3.710257430083347e-5	0.548630684711637
14.660001	1.0396646748911567	0.9618583384236356	4.79684758096033e-5	0.0	-3.0344385097839376e-5	0.0	0.0	-3.663156515979282e-5	0.5486306944298339
14.680000999999999	1.0396073836192767	0.9619113066714756	4.7365435046454697e-5	0.0	-2.9960513108492565e-5	0.0	0.0	-3.616658479202618e-5	0.5486307039313767
14.700001	1.039550257657353	0.9619641279378922	4.677002262272597e-5	0.0	-2.9581540567649376e-5	0.0	0.0	-3.570755514817275e-5	0.5486307132210937
14.720001	1.0394932962909675	0.9620168028340281	4.618214118196028e-5	0.0	-2.9207404362041382e-5	0.0	0.0	-3.525439920205276e-5	0.548630722303708
14.740001	1.0394364988098088	0.9620693319676418	4.5601694621719626e-5	0.0	-2.8838042201225913e-5	0.0	0.0	-3.4807040937035595e-5	0.5486307311838384
14.760000999999999	1.0393798645076415	0.962121715943131	4.502858807723736e-5	0.0	-2.8473392606712633e-5	0.0	0.0	-3.4365405332592937e-5	0.5486307398659961
14.780001	1.0393233926822785	0.9621739553615559	4.446272790528663e-5	0.0	-2.8113394901236247e-5	0.0	0.0	-3.3929418351034546e-5	0.5486307483545955
14.800001	1.0392670826355512	0.9622260508206623	4.390402166826195e-5	0.0	-2.7757989198173337e-5	0.0	0.0	-3.3499006924424005e-5	0.5486307566539551
14.820001	1.0392109336732815	0.962278002914904	4.3352378118471e-5	0.0	-2.740711639110136e-5	0.0	0.0	-3.307409894167181e-5	0.5486307647682903
14.840000999999999	1.039154945105253	0.9623298122354658	4.2807707182633855e-5	0.0	-2.706071814349784e-5	0.0	0.0	-3.265462323580375e-5	0.5486307727017296
14.860000999999999	1.0390991162451833	0.9623814793702857	4.226991994658686e-5	0.0	-2.671873687857786e-5	0.0	0.0	-3.224050957140159e-5	0.5486307804583047
14.880001	1.0390434464106952	0.9624330049040776	4.173892864018834e-5	0.0	-2.6381115769267952e-5	0.0	0.0	-3.183168863221411e-5	0.54863078804196
14.900001	1.0389879349232907	0.9624843894183526	4.12146466224235e-5	0.0	-2.6047798728314493e-5	0.0	0.0	-3.142809200893601e-5	0.5486307954565538
14.920001	1.0389325811083217	0.9625356334914416	4.069698836670587e-5	0.0	-2.5718730398524824e-5	0.0	0.0	-3.1029652187152174e-5	0.5486308027058548
14.940000999999999	1.0388773842949641	0.9625867376985168	4.018586944637256e-5	0.0	-2.539385614313922e-5	0.0	0.0	-3.0636302535445287e-5	0.54863080979355
14.960001	1.0388223438161908	0.962637702611613	3.968120652037079e-5	0.0	-2.507312203633195e-5	0.0	0.0	-3.024797729366433e-5	0.5486308167232458
14.980001	1.0387674590087437	0.9626885287996493	3.9182917319133195e-5	0.0	-2.475647485383965e-5	0.0	0.0	-2.9864611561351833e-5	0.5486308234984639
15.000001	1.0387127292131089	0.96273921682845	3.869092063063918e-5	0.0	-2.4443862063715317e-5	0.0	0.0	-2.9486141286327624e-5	0.548630830122651
15.020000999999999	1.0386581537734891	0.9627897672607658	3.820513628666005e-5	0.0	-2.4135231817206102e-5	0.0	0.0	-2.9112503253426967e-5	0.5486308365991752
15.040001	1.0386037320377786	0.9628401806562946	3.772548514918533e-5	0.0	-2.3830532939753347e-5	0.0	0.0	-2.8743635073390908e-5	0.5486308429313335
15.060001	1.038549463357536	0.9628904575717022	3.7251889097027866e-5	0.0	-2.3529714922113088e-5	0.0	0.0	-2.8379475171906736e-5	0.5486308491223442
15.080001	1.0384953470879605	0.9629405985606426	3.678427101260535e-5	0.0	-2.3232727911595444e-5	0.0	0.0	-2.8019962778796507e-5	0.5486308551753586
15.100000999999999	1.0384413825878647	0.9629906041737786	3.632255476889584e-5	0.0	-2.2939522703421228e-5	0.0	0.0	-2.7665037917351557e-5	0.548630861093453
15.120001	1.03838756921965	0.9630404749588017	3.586666521656506e-5	0.0	-2.265005073219423e-5	0.0	0.0	-2.731464139381098e-5	0.5486308668796391
15.140001	1.0383339063492822	0.9630902114604527	3.541652817126299e-5	0.0	-2.236426406348755e-5	0.0	0.0	-2.6968714786982136e-5	0.5486308725368594
15.160001	1.038280393346266	0.9631398142205406	3.4972070401087774e-5	0.0	-2.208211538554244e-5	0.0	0.0	-2.6627200438001165e-5	0.548630878067992
15.180000999999999	1.0382270295836207	0.9631892837779633	3.4533219614214356e-5	0.0	-2.1803558001078155e-5	0.0	0.0	-2.6290041440231635e-5	0.5486308834758518
15.200001	1.0381738144378554	0.9632386206687262	3.4099904446685955e-5	0.0	-2.1528545819211244e-5	0.0	0.0	-2.5957181629299317e-5	0.5486308887631881
15.220001	1.0381207472889453	0.9632878254259625	3.3672054450366015e-5	0.0	-2.1257033347482836e-5	0.0	0.0	-2.5628565573261394e-5	0.5486308939326906
15.240001	1.038067827520308	0.9633368985799514	3.324960008104856e-5	0.0	-2.0988975683992437e-5	0.0	0.0	-2.530413856290804e-5	0.5486308989869917
15.260000999999999	1.0380150545187783	0.9633858406581383	3.2832472686724784e-5	0.0	-2.0724328509636787e-5	0.0	0.0	-2.4983846602194684e-5	0.5486309039286587
15.280001	1.0379624276745865	0.9634346521851526	3.242060449600389e-5	0.0	-2.046304808045235e-5	0.0	0.0	-2.466763639880313e-5	0.5486309087602073
15.300001	1.0379099463813335	0.9634833336828272	3.201392860668599e-5	0.0	-2.020509122006002e-5	0.0	0.0	-2.4355455354829723e-5	0.5486309134840958
15.320001	1.0378576100359684	0.9635318856702171	3.1612378974485137e-5	0.0	-1.995041531221068e-5	0.0	0.0	-2.4047251557598837e-5	0.548630918102727
15.340000999999999	1.0378054180387652	0.9635803086636173	3.121589040190044e-5	0.0	-1.9698978293430203e-5	0.0	0.0	-2.3742973770600017e-5	0.5486309226184508
15.360000999999999	1.0377533697933001	0.9636286031765816	3.082439852723331e-5	0.0	-1.9450738645762588e-5	0.0	0.0	-2.344257142454696e-5	0.5486309270335636
15.380001	1.0377014647064284	0.9636767697199408	3.043783981374882e-5	0.0	-1.920565538960987e-5	0.0	0.0	-2.3145994608556715e-5	0.5486309313503105
15.400001	1.037649702188263	0.9637248088018202	3.0056151538979388e-5	0.0	-1.8963688076667473e-5	0.0	0.0	-2.285319406144753e-5	0.5486309355708912
15.420001	1.0375980816521506	0.9637727209276583	2.967927178416875e-5	0.0	-1.8724796782953783e-5	0.0	0.0	-2.256412116315356e-5	0.5486309396974481
15.440000999999999	1.0375466025146518	0.9638205066002238	2.9307139423854436e-5	0.0	-1.848894210193257e-5	0.0	0.0	-2.227872792625496e-5	0.548630943732086
15.460001	1.0374952641955169	0.9638681663196336	2.893969411558687e-5	0.0	-1.8256085137727068e-5	0.0	0.0	-2.1996966987621717e-5	0.5486309476768522
15.480001	1.0374440661176654	0.9639157005833701	2.857687628978328e-5	0.0	-1.802618749842445e-5	0.0	0.0	-2.171879160016968e-5	0.5486309515337532
15.500001	1.0373930077071645	0.9639631098862985	2.8218627139714658e-5	0.0	-1.779921128946945e-5	0.0	0.0	-2.1444155624727247e-5	0.5486309553047524
15.520000999999999	1.0373420883932074	0.9640103947206844	2.7864888611623896e-5	0.0	-1.7575119107145964e-5	0.0	0.0	-2.117301352201118e-5	0.5486309589917693
15.540001	1.0372913076080919	0.9640575555762102	2.75156033949735e-5	0.0	-1.7353874032145397e-5	0.0	0.0	-2.0905320344710096e-5	0.5486309625966755
15.560001	1.0372406647872	0.9641045929399925	2.717071491282102e-5	0.0	-1.7135439623220634e-5	0.0	0.0	-2.064103172967406e-5	0.5486309661213109
15.580001	1.0371901593689759	0.9641515072965986	2.6830167312320583e-5	0.0	-1.6919779910924408e-5	0.0	0.0	-2.0380103890208968e-5	0.5486309695674598
15.600000999999999	1.0371397907949067	0.9641982991280634	2.649390545534882e-5	0.0	-1.6706859391430983e-5	0.0	0.0	-2.0122493608474127e-5	0.5486309729368811
15.620001	1.037089558509501	0.9642449689139059	2.616187490925353e-5	0.0	-1.6496643020439994e-5	0.0	0.0	-1.986815822798179e-5	0.5486309762312842
15.640001	1.0370394619602687	0.9642915171311451	2.583402193772346e-5	0.0	-1.6289096207161333e-5	0.0	0.0	-1.961705564619709e-5	0.5486309794523475
15.660001	1.036989500597701	0.9643379442543172	2.551029349177758e-5	0.0	-1.608418480838001e-5	0.0	0.0	-1.936914430723712e-5	0.548630982601709
15.680000999999999	1.0369396738752497	0.9643842507554908	2.5190637200872275e-5	0.0	-1.5881875122599853e-5	0.0	0.0	-1.912438319466769e-5	0.5486309856809687
15.700001	1.036889981249308	0.9644304371042836	2.4875001364124882e-5	0.0	-1.568213388426507e-5	0.0	0.0	-1.8882731824396577e-5	0.548630988691692
15.720001	1.0368404221791907	0.9644765037678777	2.4563334941652035e-5	0.0	-1.5484928258058526e-5	0.0	0.0	-1.864415023766182e-5	0.5486309916354106
15.740001	1.0367909961271145	0.9645224512110361	2.425558754602126e-5	0.0	-1.5290225833275756e-5	0.0	0.0	-1.8408598994113777e-5	0.5486309945136219
15.760000999999999	1.0367417025581782	0.9645682798961175	2.3951709433814376e-5	0.0	-1.5097994618273682e-5	0.0	0.0	-1.8176039164989743e-5	0.5486309973277862
15.780001	1.0366925409403445	0.9646139902830926	2.365165149730115e-5	0.0	-1.4908203034993022e-5	0.0	0.0	-1.7946432326379768e-5	0.5486310000793356
15.800001	1.0366435107444196	0.9646595828295589	2.3355365256221803e-5	0.0	-1.4720819913553386e-5	0.0	0.0	-1.7719740552582535e-5	0.5486310027696715
15.820001	1.0365946114440352	0.9647050579907563	2.3062802849676873e-5	0.0	-1.4535814486920092e-5	0.0	0.0	-1.749592640954994e-5	0.5486310054001549
15.840000999999999	1.0365458425156293	0.9647504162195825	2.2773917028123055e-5	0.0	-1.435315638564174e-5	0.0	0.0	-1.7274952948419296e-5	0.5486310079721269
15.860001	1.0364972034384277	0.9647956579666072	2.2488661145473555e-5	0.0	-1.417281563265757e-5	0.0	0.0	-1.705678369913186e-5	0.5486310104868961
15.880001	1.0364486936944253	0.964840783680088	2.2206989151301652e-5	0.0	-1.3994762638173675e-5	0.0	0.0	-1.6841382664136564e-5	0.5486310129457357
15.900001	1.036400312768368	0.9648857938059846	2.1928855583146022e-5	0.0	-1.3818968194607148e-5	0.0	0.0	-1.6628714312177822e-5	0.548631015349902
15.920001	1.0363520601477345	0.964930688787974	2.1654215558916518e-5	0.0	-1.3645403471597236e-5	0.0	0.0	-1.6418743572166162e-5	0.5486310177006104
15.940000999999999	1.0363039353227177	0.9649754690674643	2.1383024769399058e-5	0.0	-1.3474040011082604e-5	0.0	0.0	-1.621143582713063e-5	0.5486310199990577
15.960001	1.0362559377862073	0.9650201350836103	2.1115239470858335e-5	0.0	-1.3304849722443812e-5	0.0	0.0	-1.600675690825186e-5	0.5486310222464086
15.980001	1.036208067033772	0.9650646872733266	2.0850816477737e-5	0.0	-1.3137804877710147e-5	0.0	0.0	-1.5804673088974683e-5	0.5486310244438085
16.000001	1.0361603225636422	0.9651091260713031	2.0589713155450105e-5	0.0	-1.2972878106829915e-5	0.0	0.0	-1.5605151079199197e-5	0.548631026592374
16.020001	1.036112703876691	0.9651534519100181	2.033188741327348e-5	0.0	-1.2810042393003371e-5	0.0	0.0	-1.5408158019549237e-5	0.5486310286931904
16.040001	1.0360652104764188	0.9651976652197531	2.0077297697324865e-5	0.0	-1.2649271068077412e-5	0.0	0.0	-1.5213661475717181e-5	0.5486310307473294
16.060001	1.0360178418689345	0.9652417664286064	1.9825902983636517e-5	0.0	-1.2490537808001228e-5	0.0	0.0	-1.5021629432884095e-5	0.5486310327558317
16.080001000000003	1.0359705975629396	0.9652857559625068	1.9577662771318102e-5	0.0	-1.2333816628342087e-5	0.0	0.0	-1.4832030290214138e-5	0.5486310347197176
16.100001000000002	1.0359234770697106	0.9653296342452276	1.9332537075808683e-5	0.0	-1.2179081879860432e-5	0.0	0.0	-1.4644832855422233e-5	0.5486310366399845
16.120001000000002	1.0358764799030817	0.9653734016984001	1.9090486422216615e-5	0.0	-1.202630824414351e-5	0.0	0.0	-1.4460006339414063e-5	0.5486310385176059
16.140001	1.0358296055794296	0.9654170587415274	1.8851471838746195e-5	0.0	-1.1875470729296741e-5	0.0	0.0	-1.4277520350997322e-5	0.5486310403535377
16.160001	1.0357828536176552	0.9654606057919971	1.8615454850209906e-5	0.0	-1.172654466569204e-5	0.0	0.0	-1.409734489166333e-5	0.5486310421487098
16.180001	1.0357362235391683	0.9655040432650953	1.838239747162514e-5	0.0	-1.1579505701772359e-5	0.0	0.0	-1.3919450350438011e-5	0.5486310439040314
16.200001	1.0356897148678708	0.9655473715740197	1.8152262201894262e-5	0.0	-1.143432979991165e-5	0.0	0.0	-1.3743807498801309e-5	0.5486310456203922
16.220001	1.0356433271301408	0.9655905911298923	1.792501201756694e-5	0.0	-1.1290993232329553e-5	0.0	0.0	-1.3570387485674124e-5	0.5486310472986663
16.240001000000003	1.0355970598548165	0.965633702341773	1.7700610366683624e-5	0.0	-1.1149472577060034e-5	0.0	0.0	-1.3399161832471835e-5	0.5486310489397024
16.260001000000003	1.0355509125731799	0.9656767056166721	1.747902116269915e-5	0.0	-1.100974471397328e-5	0.0	0.0	-1.3230102428223535e-5	0.5486310505443298
16.280001000000002	1.0355048848189414	0.9657196013595631	1.7260208778485332e-5	0.0	-1.0871786820850115e-5	0.0	0.0	-1.3063181524756024e-5	0.5486310521133657
16.300001	1.035458976128224	0.965762389973396	1.704413804041159e-5	0.0	-1.0735576369508254e-5	0.0	0.0	-1.2898371731941775e-5	0.5486310536476036
16.320001	1.035413186039548	0.9658050718591091	1.6830774222502515e-5	0.0	-1.060109112197968e-5	0.0	0.0	-1.2735646013009945e-5	0.5486310551478245
16.340001	1.0353675140938143	0.9658476474156421	1.66200830406714e-5	0.0	-1.0468309126738476e-5	0.0	0.0	-1.2574977679919584e-5	0.5486310566147822
16.360001	1.0353219598342913	0.9658901170399483	1.6412030647028685e-5	0.0	-1.0337208714978427e-5	0.0	0.0	-1.2416340388794207e-5	0.5486310580492264
16.380001	1.0352765228065977	0.9659324811270072	1.6206583624264402e-5	0.0	-1.0207768496939729e-5	0.0	0.0	-1.2259708135416927e-5	0.54863105945188
16.400001	1.035231202558688	0.9659747400698365	1.600370898010355e-5	0.0	-1.0079967358284145e-5	0.0	0.0	-1.2105055250785269e-5	0.5486310608234567
16.420001000000003	1.035185998640838	0.9660168942595043	1.580337414183353e-5	0.0	-9.95378445651797e-6	0.0	0.0	-1.1952356396724919e-5	0.548631062164645
16.440001000000002	1.0351409106056295	0.9660589440851413	1.5605546950902626e-5	0.0	-9.82919921746215e-6	0.0	0.0	-1.1801586561561576e-5	0.5486310634761284
16.460001000000002	1.0350959380079354	0.9661008899339526	1.541019565758862e-5	0.0	-9.706191331768933e-6	0.0	0.0	-1.1652721055850127e-5	0.5486310647585696
16.480001	1.0350510804049058	0.9661427321912299	1.5217288915736628e-5	0.0	-9.584740751484442e-6	0.0	0.0	-1.1505735508160405e-5	0.5486310660126167
16.500001	1.0350063373559524	0.966184471240363	1.5026795777565198e-5	0.0	-9.464827686656522e-6	0.0	0.0	-1.1360605860918682e-5	0.548631067238903
16.520001	1.0349617084227352	0.9662261074628516	1.4838685688539845e-5	0.0	-9.346432601987303e-6	0.0	0.0	-1.1217308366304262e-5	0.5486310684380553
16.540001	1.034917193169147	0.9662676412383172	1.4652928482313059e-5	0.0	-9.229536213529839e-6	0.0	0.0	-1.1075819582200312e-5	0.5486310696106705
16.560001	1.0348727911613005	0.9663090729445142	1.4469494375729963e-5	0.0	-9.114119485428258e-6	0.0	0.0	-1.0936116368198296e-5	0.5486310707573464
16.580001000000003	1.0348285019675134	0.9663504029573416	1.4288353963898725e-5	0.0	-9.00016362670084e-6	0.0	0.0	-1.0798175881655218e-5	0.5486310718786648
16.600001000000002	1.0347843251582944	0.9663916316508546	1.4109478215324902e-5	0.0	-8.887650088065446e-6	0.0	0.0	-1.0661975573803028e-5	0.5486310729751891
16.620001000000002	1.0347402603063296	0.9664327593972755	1.3932838467108835e-5	0.0	-8.776560558806728e-6	0.0	0.0	-1.0527493185909401e-5	0.5486310740474736
16.640001	1.0346963069864685	0.9664737865670049	1.3758406420205303e-5	0.0	-8.666876963684577e-6	0.0	0.0	-1.0394706745489298e-5	0.5486310750960582
16.660001	1.034652464775711	0.9665147135286333	1.3586154134744591e-5	0.0	-8.558581459883252e-6	0.0	0.0	-1.0263594562566534e-5	0.5486310761214764
16.680001	1.0346087332531926	0.9665555406489518	1.3416054025414178e-5	0.0	-8.45165643400063e-6	0.0	0.0	-1.0134135225984749e-5	0.548631077124242
16.700001	1.0345651120001722	0.966596268292963	1.324807885690024e-5	0.0	-8.34608449907708e-6	0.0	0.0	-1.0006307599767064e-5	0.5486310781048627
16.720001	1.034521600600018	0.9666368968238921	1.308220173938819e-5	0.0	-8.241848491663404e-6	0.0	0.0	-9.88009081952381e-6	0.5486310790638337
16.740001000000003	1.0344781986381943	0.9666774266031977	1.2918396124121461e-5	0.0	-8.138931468927329e-6	0.0	0.0	-9.755464288907637e-6	0.5486310800016362
16.760001000000003	1.034434905702249	0.9667178579905823	1.2756635799017792e-5	0.0	-8.037316705798039e-6	0.0	0.0	-9.632407676115419e-6	0.5486310809187485
16.780001000000002	1.0343917213817995	0.9667581913440032	1.2596894884342238e-5	0.0	-7.936987692148256e-6	0.0	0.0	-9.51090091043628e-6	0.5486310818156288
16.800001	1.0343486452685202	0.966798427019683	1.2439147828436166e-5	0.0	-7.83792813001334e-6	0.0	0.0	-9.390924178845133e-6	0.5486310826927286
16.820001	1.03430567695613	0.96683856537212	1.2283369403501509e-5	0.0	-7.74012193084694e-6	0.0	0.0	-9.272457922641147e-6	0.5486310835504917
16.840001	1.0342628160403793	0.9668786067540988	1.2129534701439547e-5	0.0	-7.6435532128127e-6	0.0	0.0	-9.155482834130492e-6	0.5486310843893474
16.860001	1.0342200621190367	0.9669185515167004	1.1977619129743486e-5	0.0	-7.548206298111545e-6	0.0	0.0	-9.039979853352805e-6	0.5486310852097186
16.880001	1.0341774147918776	0.9669584000093128	1.182759840744415e-5	0.0	-7.454065710344062e-6	0.0	0.0	-8.92593016485077e-6	0.5486310860120178
16.900001	1.034134873660671	0.9669981525796408	1.1679448561108075e-5	0.0	-7.361116171907532e-6	0.0	0.0	-8.813315194482236e-6	0.5486310867966516
16.920001000000003	1.0340924383291668	0.9670378095737167	1.153314592088732e-5	0.0	-7.269342601427128e-6	0.0	0.0	-8.70211660627432e-6	0.5486310875640119
16.940001000000002	1.034050108403084	0.9670773713359094	1.1388667116620312e-5	0.0	-7.178730111220843e-6	0.0	0.0	-8.592316299318883e-6	0.5486310883144851
16.960001000000002	1.0340078834900988	0.9671168382089357	1.1245989073983072e-5	0.0	-7.0892640047976885e-6	0.0	0.0	-8.483896404708896e-6	0.5486310890484478
16.980001	1.0339657631998316	0.9671562105338688	1.1105089010690125e-5	0.0	-7.000929774388734e-6	0.0	0.0	-8.37683928251506e-6	0.5486310897662698
17.000001	1.0339237471438358	0.9671954886501491	1.096594443274449e-5	0.0	-6.913713098510537e-6	0.0	0.0	-8.27112751880224e-6	0.5486310904683115
17.020001	1.0338818349355852	0.967234672895594	1.0828533130736061e-5	0.0	-6.827599839560544e-6	0.0	0.0	-8.166743922685082e-6	0.5486310911549237
17.040001	1.0338400261904626	0.9672737636064065	1.0692833176187782e-5	0.0	-6.742576041444037e-6	0.0	0.0	-8.06367152342235e-6	0.5486310918264541
17.060001	1.0337983205257477	0.9673127611171863	1.0558822917948948e-5	0.0	-6.658627927232203e-6	0.0	0.0	-7.96189356754944e-6	0.5486310924832346
17.080001000000003	1.033756717560606	0.9673516657609383	1.042648097863506e-5	0.0	-6.575741896850919e-6	0.0	0.0	-7.861393516048582e-6	0.5486310931255978
17.100001000000002	1.0337152169160764	0.9673904778690826	1.0295786251113587e-5	0.0	-6.493904524799839e-6	0.0	0.0	-7.762155041556175e-6	0.5486310937538639
17.120001000000002	1.0336738182150604	0.9674291977714635	1.016671789503505e-5	0.0	-6.4131025579013925e-6	0.0	0.0	-7.66416202560681e-6	0.5486310943683482
17.140001	1.0336325210823103	0.9674678257963594	1.003925533340883e-5	0.0	-6.333322913079281e-6	0.0	0.0	-7.567398555913474e-6	0.5486310949693594
17.160001	1.033591325144418	0.9675063622704916	9.913378249223114e-6	0.0	-6.2545526751661e-6	0.0	0.0	-7.471848923683429e-6	0.5486310955571982
17.180001	1.0335502300298036	0.9675448075190338	9.789066582108405e-6	0.0	-6.176779094739692e-6	0.0	0.0	-7.377497620969318e-6	0.5486310961321593
17.200001	1.0335092353687043	0.9675831618656213	9.666300525044014e-6	0.0	-6.0999895859878436e-6	0.0	0.0	-7.2843293380550065e-6	0.548631096694527
17.220001	1.0334683407931635	0.9676214256323598	9.545060521106977e-6	0.0	-6.024171724600967e-6	0.0	0.0	-7.192328960875704e-6	0.548631097244587
17.240001000000003	1.0334275459370195	0.9676595991398343	9.425327260262853e-6	0.0	-5.9493132456923855e-6	0.0	0.0	-7.1014815684719055e-6	0.5486310977826094
